mmsi,name,imo,lat,lon,sog,cog,nav_status,ship_type,destination,eta,dim_bow,dim_stern,timestamp
2444059,HOEK VAN HOLLAND,0,,,,,,0,,"{""Day"":0,""Hour"":24,""Minute"":60,""Month"":0}",0,0,
6925141,JOANN@@BHEP@M9A.,,53.17761,5.48868,0,256,1,,,,,,2026-03-30 01:18:46.067018882 +0000 UTC
205180000,VAAR-WEL RAVEEL,,51.14791,2.7315,0.1,55,0,,,,,,2026-03-30 01:18:46.833091462 +0000 UTC
205193000,VB VICTORY,,51.16044,3.77484,0,25.6,5,,,,,,2026-03-30 01:18:41.611950361 +0000 UTC
205202690,GERONIMUS,,51.23726,4.41386,0,360,5,,,,,,2026-03-30 01:18:52.041584532 +0000 UTC
205212290,SCHELDEPOORT,,50.91522,3.41843,0,289,4,,,,,,2026-03-30 01:18:43.545692885 +0000 UTC
205227090,DONAU,,51.90299,5.54832,0,360,5,,,,,,2026-03-30 01:18:44.076242319 +0000 UTC
205231590,MARNIX VST ALDEGONDE,,51.22486,4.39298,0,126.2,0,,,,,,2026-03-30 01:18:46.692204252 +0000 UTC
205240000,Z35 ORA ET LABORA,,51.23425,2.93034,0,355,0,,,,,,2026-03-30 01:18:49.315884283 +0000 UTC
205243490,VENTUS,0,,,,,,99,BOZ,"{""Day"":17,""Hour"":2,""Minute"":0,""Month"":3}",98,12,
205248590,BIRJO,,51.71001,4.62722,1.9,314.6,0,,,,,,2026-03-30 01:18:44.230104278 +0000 UTC
205263890,YARIS,,51.82468,4.73613,0,360,5,,,,,,2026-03-30 01:18:46.105746816 +0000 UTC
205267690,RUPELDAM,,52.46397,4.61579,0,83,5,,,,,,2026-03-30 01:18:47.607364649 +0000 UTC
205270890,POA 2,,51.30958,4.32295,0,155.1,5,,,,,,2026-03-30 01:18:43.822745748 +0000 UTC
205313000,VOLTA 1,,51.31092,4.32183,0,2.4,5,,,,,,2026-03-30 01:18:42.796929883 +0000 UTC
205326990,CUM/DEO,,51.08657,3.73385,0,0,0,,,,,,2026-03-30 01:18:50.894376548 +0000 UTC
205333000,Z548 FLAMINGO,,51.55907,-7.61389,4.8,86,7,,,,,,2026-03-30 01:18:48.648739042 +0000 UTC
205351290,TUG 11,9211717,,,,,,52,ANTWERP,"{""Day"":0,""Hour"":0,""Minute"":0,""Month"":0}",15,15,
205369890,NAVIRA,,51.40558,4.0322,9.5,178,0,,,,,,2026-03-30 01:18:49.015555309 +0000 UTC
205373990,SKI,,51.25472,5.69489,0,179.7,0,,,,,,2026-03-30 01:18:47.496225817 +0000 UTC
205383490,VERITY,,51.28214,4.35168,0,89.4,5,,,,,,2026-03-30 01:18:44.845444402 +0000 UTC
205386100,LINAS,,51.03636,3.68752,0,0,0,,,,,,2026-03-30 01:18:50.900600899 +0000 UTC
205413990,TALLINN,,51.90567,4.3893,0,360,0,,,,,,2026-03-30 01:18:48.971710249 +0000 UTC
205417000,VB EMERALD,9314296,51.3378,3.81724,0,131.6,5,79,HARBOUR TUG,"{""Day"":0,""Hour"":24,""Minute"":60,""Month"":0}",8,25,2026-03-30 01:18:40.742642983 +0000 UTC
205426490,RUMANDY,0,,,,,,79,WESTDORPE,"{""Day"":2,""Hour"":11,""Minute"":7,""Month"":10}",70,10,
205441190,AGNES,,51.20336,3.51592,0.1,0,15,,,,,,2026-03-30 01:18:43.553007157 +0000 UTC
205452490,AHEAD,0,,,,,,79,ZEEBRUGGE,"{""Day"":25,""Hour"":17,""Minute"":30,""Month"":3}",50,10,
205455790,NIL-OBSTAT,,51.09081,3.67615,0,360,0,,,,,,2026-03-30 01:18:50.896831972 +0000 UTC
205456690,SCALDIS,,51.60526,4.02991,9.6,62.5,0,,,,,,2026-03-30 01:18:41.170930052 +0000 UTC
205474790,EDWIN,,51.09287,3.68472,0,269.7,0,,,,,,2026-03-30 01:18:50.901471792 +0000 UTC
205483690,NINOKO,,47.54181,7.66151,0,0,0,,,,,,2026-03-30 01:18:49.716477628 +0000 UTC
205484000,VB KODIAK,,51.34476,4.27665,3.3,105.4,0,,,,,,2026-03-30 01:18:52.201094433 +0000 UTC
205484790,DEN DUVEL,,51.31518,4.3183,0.1,69.5,5,,,,,,2026-03-30 01:18:40.917566361 +0000 UTC
205497190,FUTURA,,51.0921,3.68187,0.1,17.2,0,,,,,,2026-03-30 01:18:50.900927802 +0000 UTC
205507390,MAURICE MAETERLINCK,,51.11012,3.74092,0,288.9,0,,,,,,2026-03-30 01:18:46.828828364 +0000 UTC
205517390,DE SCHELE,,51.31518,4.31875,0,101.6,0,,,,,,2026-03-30 01:18:45.865756568 +0000 UTC
205522890,PUCCINI,0,,,,,,80,EEMSHAVEN JULIANAHAV,"{""Day"":30,""Hour"":19,""Minute"":8,""Month"":3}",76,10,
205530290,ELISA-S,,51.29725,4.32745,0,360,6,,,,,,2026-03-30 01:18:48.856812307 +0000 UTC
205531890,EENDRACHT 4,,51.10932,3.74393,0,360,15,,,,,,2026-03-30 01:18:46.837411276 +0000 UTC
205545000,VB PANDA,,51.3525,3.20023,2.5,318.2,0,,,,,,2026-03-30 01:18:41.124674344 +0000 UTC
205554990,LIBURNA,,52.50564,6.04946,0,360,0,,,,,,2026-03-30 01:18:41.03900456 +0000 UTC
205562000,PROVIDER,,51.13585,2.74615,0,259.3,0,,,,,,2026-03-30 01:18:46.82597031 +0000 UTC
205563690,CADENSIA,,51.09328,3.68465,0,65.6,0,,,,,,2026-03-30 01:18:41.618465456 +0000 UTC
205564190,DON ZIMMANI,,50.89538,7.00179,9.8,284,0,,,,,,2026-03-30 01:18:44.874364514 +0000 UTC
205565590,RIVER DRONE 5,,51.96787,4.0389,0,241.8,5,,,,,,2026-03-30 01:18:44.359009447 +0000 UTC
205566490,ANNIE 5,,51.49947,4.05531,0,360,0,,,,,,2026-03-30 01:18:47.684731554 +0000 UTC
205571090,REVENGE,,51.62247,4.76709,0,0,5,,,,,,2026-03-30 01:18:45.539496788 +0000 UTC
205571990,SUBTILA,,51.08753,3.66224,0,360,0,,,,,,2026-03-30 01:18:46.831963578 +0000 UTC
205572190,AQUA SAPPHIRE,,51.81651,4.6814,0,11.7,5,,,,,,2026-03-30 01:18:46.625713943 +0000 UTC
205572990,CAPARO,,51.88416,4.30648,0,172.7,5,,,,,,2026-03-30 01:18:51.660834666 +0000 UTC
205585290,LAZARO,,52.37943,4.94537,0,300.3,5,,,,,,2026-03-30 01:18:45.148799569 +0000 UTC
205591000,WESTDIEP PILOT,9568988,,,,,,50,OOSTENDE,"{""Day"":0,""Hour"":24,""Minute"":60,""Month"":0}",10,15,
205592000,WIELINGEN PILOT,9568990,51.22272,2.93595,0,172,0,50,OOSTENDE,"{""Day"":12,""Hour"":8,""Minute"":0,""Month"":8}",10,15,2026-03-30 01:18:42.474093757 +0000 UTC
205598000,RAVELINGEN,,51.22516,4.39287,0,353.8,7,,,,,,2026-03-30 01:18:40.980025762 +0000 UTC
205603000,AQUASURVEYOR,,51.23377,2.93327,102.3,360,0,,,,,,2026-03-30 01:18:45.431638721 +0000 UTC
205622000,AMAZONE,,38.03001,23.49551,0,31,5,,,,,,2026-03-30 01:18:50.689602624 +0000 UTC
205647000,PIERRE PETIT SURVEY,,51.44397,3.59268,0,341.5,5,,,,,,2026-03-30 01:18:45.870830353 +0000 UTC
205687000,,,51.88683,4.45167,0.1,0,5,,,,,,2026-03-30 01:18:45.371627228 +0000 UTC
205710410,FLORENCE,,51.2363,4.41472,0,360,0,,,,,,2026-03-30 01:18:43.208158519 +0000 UTC
205727730,ZENITH,0,,,,,,79,WINTAM,"{""Day"":27,""Hour"":3,""Minute"":0,""Month"":9}",110,0,
205770710,CHANI,,51.23247,4.41528,0,360,3,,,,,,2026-03-30 01:18:44.387663559 +0000 UTC
205771000,JOAN,,58.49627,4.51997,10.7,295.5,0,,,,,,2026-03-30 01:18:41.231551632 +0000 UTC
205795000,A LA MARINE,,35.7786,14.68495,8.3,302.3,0,,,,,,2026-03-30 01:18:41.880277999 +0000 UTC
207224000,ALEXANDRA,,43.19555,27.91181,0,339.1,0,,,,,,2026-03-30 01:18:45.858591886 +0000 UTC
209221000,TRAVIATA,,54.13253,6.54171,11.8,85.3,0,,,,,,2026-03-30 01:18:51.604821936 +0000 UTC
209255000,EDT PROTEA,9019107,,,,,,99,BEVERWIJK,"{""Day"":18,""Hour"":13,""Minute"":30,""Month"":3}",10,80,
209275000,KAIROS,,53.51867,8.55382,0,160.5,1,,,,,,2026-03-30 01:18:42.890781362 +0000 UTC
209536000,,,55.31117,9.86828,8.4,158.2,0,,,,,,2026-03-30 01:18:46.002880453 +0000 UTC
209852000,NDEAVOR,9650212,,,,,,90,ROTTERDAM,"{""Day"":17,""Hour"":16,""Minute"":0,""Month"":3}",15,85,
209869000,GOLDEN CARRIER,,39.45018,-0.3211,0,171.8,5,,,,,,2026-03-30 01:18:48.947484067 +0000 UTC
209951000,BOKALIFT 2,9190705,,,,,,90,AMSTERDAM,"{""Day"":18,""Hour"":12,""Minute"":0,""Month"":3}",49,182,
210017000,ELBWIND,,53.70439,8.32162,12.2,123.4,0,,,,,,2026-03-30 01:18:51.75902242 +0000 UTC
210118000,ACE DISCOVERER,9741281,,,,,,70,NLAMS,"{""Day"":31,""Hour"":4,""Minute"":30,""Month"":3}",25,61,
210214000,GRAECIA NAUTICA,,-35.0347,118.00243,0.2,259.2,1,,,,,,2026-03-30 01:18:41.664625548 +0000 UTC
210350000,DINA,,60.4096,5.31963,0,51.2,5,,,,,,2026-03-30 01:18:49.49918258 +0000 UTC
210385000,P&O PIONEER,,50.96803,1.86092,0,179.8,0,,,,,,2026-03-30 01:18:43.533788988 +0000 UTC
210387000,RIX MELODY,,53.52817,9.95918,0,307.6,5,,,,,,2026-03-30 01:18:48.790686928 +0000 UTC
210391000,MASTER,7711799,,,,,,52,PROSPECT,"{""Day"":30,""Hour"":12,""Minute"":0,""Month"":3}",11,20,
210534000,TALINA B,,54.25988,9.62299,0,353,0,,,,,,2026-03-30 01:18:44.807972175 +0000 UTC
210538000,ATLANTICA SUPPLIER,,58.54016,-3.0127,0,347.2,0,,,,,,2026-03-30 01:18:48.69186964 +0000 UTC
210550000,KAMBR,,54.35725,18.6725,0,291.6,5,,,,,,2026-03-30 01:18:45.469716013 +0000 UTC
210989000,IONIA,9204506,,,,,,70,CYLMS,"{""Day"":31,""Hour"":7,""Minute"":0,""Month"":3}",120,14,
211025949,ANIMO,,53.16885,7.36164,0,360,8,,,,,,2026-03-30 01:18:52.199417004 +0000 UTC
211033707,DOMARIN 34,0,,,,,,79,HAINBURG,"{""Day"":7,""Hour"":0,""Minute"":0,""Month"":2}",55,10,
211108000,BRUSSELS EXPRESS,,45.56688,13.49236,4.9,49,0,,,,,,2026-03-30 01:18:41.981474772 +0000 UTC
211121480,SAUGER,0,,,,,,99,,"{""Day"":0,""Hour"":0,""Minute"":0,""Month"":0}",61,6,
211156800,FAIRPLAY-30,,54.57835,11.42668,0.7,260.7,1,,,,,,2026-03-30 01:18:52.174756239 +0000 UTC
211168930,WS35,,53.52518,9.97213,0,183,0,,,,,,2026-03-30 01:18:47.687694507 +0000 UTC
211177410,ALDEBARAN,,53.89568,9.15384,0,360,0,,,,,,2026-03-30 01:18:44.629860777 +0000 UTC
211178000,,,54.47314,9.04581,0,360,7,,,,,,2026-03-30 01:18:48.504242801 +0000 UTC
211180170,RELATIONSHIP V,0,,,,,,99,AMSTERDAM,"{""Day"":29,""Hour"":20,""Minute"":0,""Month"":3}",74,12,
211180420,ALTMARK,,54.17588,12.11942,0,143.8,5,,,,,,2026-03-30 01:18:44.056209594 +0000 UTC
211191520,MERCATOR,,53.02505,8.86958,0,360,0,,,,,,2026-03-30 01:18:50.135000291 +0000 UTC
211196020,ULME,,53.53213,9.96529,0,360,5,,,,,,2026-03-30 01:18:45.886064462 +0000 UTC
211197660,HAMBURG PILOT 4,0,,,,,,90,HAMBURG,"{""Day"":8,""Hour"":12,""Minute"":0,""Month"":12}",12,5,
211202570,BUTT,,54.17369,9.44885,0,360,15,,,,,,2026-03-30 01:18:45.821364255 +0000 UTC
211214250,LITTORINA,7360942,,,,,,33,KIEL GEOMAR,"{""Day"":27,""Hour"":15,""Minute"":0,""Month"":3}",21,9,
211215730,KIEL,,54.36178,10.1466,0,47.7,5,,,,,,2026-03-30 01:18:41.224990881 +0000 UTC
211216500,FAIRPLAY-56,9036234,,,,,,52,ROSTOCK,"{""Day"":6,""Hour"":16,""Minute"":30,""Month"":3}",14,14,
211220860,KS 4,,53.56815,8.56191,0,360,5,,,,,,2026-03-30 01:18:47.94159335 +0000 UTC
211226330,T 1107,,53.8993,9.14932,0,71.9,0,,,,,,2026-03-30 01:18:44.630709728 +0000 UTC
211247350,HH 205,,53.46987,9.98833,0,223.9,5,,,,,,2026-03-30 01:18:51.787325142 +0000 UTC
211249300,TRITON,,54.38561,10.16658,0,360,5,,,,,,2026-03-30 01:18:47.694280093 +0000 UTC
211263850,ALTENWERDER,0,,,,,,69,HAMBURG,"{""Day"":0,""Hour"":24,""Minute"":60,""Month"":0}",23,7,
211265530,RAGNA,9173329,,,,,,70,PLGDY,"{""Day"":29,""Hour"":22,""Minute"":15,""Month"":3}",90,10,
211269580,LUDWIG PRANDTL,8332320,,,,,,90,SURVEY ELBE G-BIGHT,"{""Day"":25,""Hour"":16,""Minute"":30,""Month"":3}",12,19,
211270850,PIONIER,,53.67666,7.57385,0,310.5,5,,,,,,2026-03-30 01:18:42.399755275 +0000 UTC
211271050,SCHLOSS UPPSALA,,51.52554,4.22289,0,112,5,,,,,,2026-03-30 01:18:51.784417608 +0000 UTC
211272260,FRISIA I,,53.62586,7.16062,0,172.8,0,,,,,,2026-03-30 01:18:49.08281656 +0000 UTC
211272310,FRISIA IX,,53.6227,7.15718,0,101.2,15,,,,,,2026-03-30 01:18:51.164079727 +0000 UTC
211278240,FAIRPLAY-65,,53.53561,8.16178,0,270,0,,,,,,2026-03-30 01:18:44.498228101 +0000 UTC
211289920,TONNE,,53.52323,9.97156,0,0,0,,,,,,2026-03-30 01:18:49.622936152 +0000 UTC
211290720,FAIRPLAY-51,8912211,,,,,,52,BRUNSBUETTEL,"{""Day"":5,""Hour"":11,""Minute"":0,""Month"":2}",8,21,
211315540,PRINS MAURITS,,53.18142,5.41792,0,214.9,5,,,,,,2026-03-30 01:18:47.47097322 +0000 UTC
211324790,FREYA,,54.31438,10.13377,0,237.2,5,,,,,,2026-03-30 01:18:50.824446367 +0000 UTC
211370530,PETER WESSELS,9769867,,,,,,52,EMDEN,"{""Day"":8,""Hour"":22,""Minute"":0,""Month"":2}",14,14,
211374390,SEELOEWE,,53.50172,7.0971,0,339,5,,,,,,2026-03-30 01:18:45.455661954 +0000 UTC
211375510,BALTIC,0,,,,,,99,ROSTOCK,"{""Day"":25,""Hour"":12,""Minute"":0,""Month"":3}",12,12,
211376340,HAFENAMT 1,0,,,,,,99,BREMEN PORT,"{""Day"":0,""Hour"":24,""Minute"":60,""Month"":0}",6,10,
211383980,PRAESIDENT SCHAEFER,0,,,,,,90,HAMBURG,"{""Day"":26,""Hour"":14,""Minute"":0,""Month"":7}",5,10,
211390810,TUEMMLER,,53.43088,10.35362,0,360,5,,,,,,2026-03-30 01:18:44.206781132 +0000 UTC
211399000,HDW HERKULES,,54.31868,10.14439,0,0,5,,,,,,2026-03-30 01:18:51.275730186 +0000 UTC
211437100,NECKAR,0,,,,,,79,HAMBURG,"{""Day"":0,""Hour"":0,""Minute"":0,""Month"":0}",74,12,
211437330,WOLFGANG BORCHERT,0,,,,,,60,HAMBURG,"{""Day"":15,""Hour"":17,""Minute"":10,""Month"":5}",10,18,
211440340,KUESTRIN,,54.30816,9.71294,0,68.2,0,,,,,,2026-03-30 01:18:42.167209198 +0000 UTC
211460840,ANDREAS,,53.10711,8.73889,0.1,194.1,5,,,,,,2026-03-30 01:18:40.771037007 +0000 UTC
211470990,RUSCHSAND,,53.353,8.49745,0,356,5,,,,,,2026-03-30 01:18:47.717236895 +0000 UTC
211471880,TMS ANTONIA,,53.52638,9.97185,0,196,5,,,,,,2026-03-30 01:18:45.383592551 +0000 UTC
211489990,SCH2334,,53.51984,9.9699,0,107.2,0,,,,,,2026-03-30 01:18:45.267390557 +0000 UTC
211496440,EILTANK 77,,51.21439,3.80248,0,360,0,,,,,,2026-03-30 01:18:41.61550312 +0000 UTC
211507500,FRISIA VIII,,53.62489,7.16017,0,350.9,5,,,,,,2026-03-30 01:18:48.427245952 +0000 UTC
211507850,RHEINPOESIE,,51.22678,6.7699,0,360,5,,,,,,2026-03-30 01:18:43.190188485 +0000 UTC
211508280,WESER,,53.46717,9.98923,0,360,5,,,,,,2026-03-30 01:18:43.348646554 +0000 UTC
211511010,PALMAILLE,,53.54543,9.96223,0,360,5,,,,,,2026-03-30 01:18:44.284355765 +0000 UTC
211512030,POSEIDON,,50.7382,7.10777,0,360,5,,,,,,2026-03-30 01:18:45.677161331 +0000 UTC
211512360,RIVER STAR,,53.52669,9.97156,0,0,0,,,,,,2026-03-30 01:18:50.638534845 +0000 UTC
211512540,CATHARINA 10,,51.82237,4.76134,0,360,5,,,,,,2026-03-30 01:18:45.817704538 +0000 UTC
211512810,ZENO,,51.95035,4.09151,0,360,5,,,,,,2026-03-30 01:18:45.809269688 +0000 UTC
211513100,NIEDERSACHSEN 2,,53.43418,10.32856,0,360,5,,,,,,2026-03-30 01:18:43.69624166 +0000 UTC
211513120,NIEDERSACHSEN 21,,53.5293,10.03065,0,360,5,,,,,,2026-03-30 01:18:51.004548165 +0000 UTC
211513690,THEODOR HEUSS,,49.94987,7.11256,0,360,0,,,,,,2026-03-30 01:18:40.808659799 +0000 UTC
211514530,UNDINE,,49.77473,6.67179,0,360,2,,,,,,2026-03-30 01:18:45.362672985 +0000 UTC
211519640,HABICHT,0,,,,,,20,TREPTOW,"{""Day"":14,""Hour"":14,""Minute"":11,""Month"":1}",6,22,
211519720,KRISTIN,0,,,,,,99,DEHAM            @@B,"{""Day"":0,""Hour"":0,""Minute"":0,""Month"":0}",110,0,
211520030,POSEIDON,,52.49353,13.46541,0,360,0,,,,,,2026-03-30 01:18:52.131726032 +0000 UTC
211532590,BALLINSTADT,0,,,,,,69,HAMBURG,"{""Day"":28,""Hour"":15,""Minute"":30,""Month"":1}",2,15,
211536330,PETER JAEGERS,,51.81946,4.70297,0,360,3,,,,,,2026-03-30 01:18:45.867136434 +0000 UTC
211536860,MORLAU,,53.18516,8.54295,0,330.8,0,,,,,,2026-03-30 01:18:43.585519021 +0000 UTC
211537690,VISURGIS,,53.56776,8.54865,0,294.7,0,,,,,,2026-03-30 01:18:44.490605279 +0000 UTC
211542750,TANJA,0,,,,,,69,FINKENWERDER,"{""Day"":31,""Hour"":14,""Minute"":0,""Month"":8}",3,15,
211544210,WASSERBOOT 1,0,,,,,,80,HAMBURG,"{""Day"":0,""Hour"":24,""Minute"":60,""Month"":0}",12,13,
211551140,PEGASUS,,52.53758,13.33618,0,360,5,,,,,,2026-03-30 01:18:42.079769063 +0000 UTC
211556260,ALFONS FRINGS,,51.22372,6.71682,0,0,0,,,,,,2026-03-30 01:18:51.488833463 +0000 UTC
211559130,HAFENKAPITAEN,,53.52501,10.00689,0,287,0,,,,,,2026-03-30 01:18:49.813041464 +0000 UTC
211560210,AARBURG,,51.95719,4.0127,0,21.3,5,,,,,,2026-03-30 01:18:46.846717804 +0000 UTC
211570140,SAATSEE,,54.29768,9.6938,0,360,5,,,,,,2026-03-30 01:18:43.662444309 +0000 UTC
211572090,,,53.55298,9.99424,0,360,5,,,,,,2026-03-30 01:18:40.869737831 +0000 UTC
211578060,WESERPLATE,,53.20682,8.51001,0,350.6,5,,,,,,2026-03-30 01:18:46.757104426 +0000 UTC
211596250,CHICAGO,,53.52559,10.00334,0,56,5,,,,,,2026-03-30 01:18:47.188701139 +0000 UTC
211599340,NORDENHAM,,53.53639,8.58039,0,311.2,0,,,,,,2026-03-30 01:18:51.757400565 +0000 UTC
211601140,MOEWE,0,,,,,,60,?,"{""Day"":0,""Hour"":24,""Minute"":60,""Month"":0}",4,15,
211602410,NAKU,,53.53653,9.87026,0,360,0,,,,,,2026-03-30 01:18:49.801119371 +0000 UTC
211611070,STEIN,,54.38371,10.18426,3,46.6,0,,,,,,2026-03-30 01:18:41.626649336 +0000 UTC
211614010,NOK1,,53.51545,8.5755,0,236,5,,,,,,2026-03-30 01:18:46.732381521 +0000 UTC
211619970,LA PALOMA,,53.54293,9.9786,0,0,0,,,,,,2026-03-30 01:18:50.825520663 +0000 UTC
211621310,A - ROSA FLORA,,48.14098,17.08247,9.6,111.6,0,,,,,,2026-03-30 01:18:42.539871941 +0000 UTC
211626000,ALBATROS,,53.50332,7.09913,0,278.2,0,,,,,,2026-03-30 01:18:44.89524726 +0000 UTC
211626240,GAS 91,0,,,,,,90,THIEL,"{""Day"":29,""Hour"":14,""Minute"":0,""Month"":3}",100,10,
211626280,DREYE,,53.05855,8.86914,0,0,5,,,,,,2026-03-30 01:18:50.735505579 +0000 UTC
211627300,INTRUDER,,51.9454,4.17141,0,333.1,0,,,,,,2026-03-30 01:18:46.145297813 +0000 UTC
211630110,ELBE,,53.43097,10.35318,0,360,5,,,,,,2026-03-30 01:18:51.782851116 +0000 UTC
211664100,RICHARD KRANZ,,53.53697,9.87678,0,11,5,,,,,,2026-03-30 01:18:45.508381944 +0000 UTC
211665580,WSP 2,,51.21719,6.75648,0,360,5,,,,,,2026-03-30 01:18:40.932058485 +0000 UTC
211665610,WSP 5,0,,,,,,99,BONN,"{""Day"":0,""Hour"":24,""Minute"":60,""Month"":0}",12,6,
211665880,AVENTURA,,53.07809,8.79846,0,360,5,,,,,,2026-03-30 01:18:46.211336422 +0000 UTC
211667470,,,54.47326,9.0455,0,311.7,0,,,,,,2026-03-30 01:18:42.108738968 +0000 UTC
211667680,KREFELD,,51.2188,6.75037,0,360,5,,,,,,2026-03-30 01:18:50.719436458 +0000 UTC
211669950,MODI,,53.52921,10.05834,0,0,0,,,,,,2026-03-30 01:18:44.415741711 +0000 UTC
211696930,LESUM,,53.31522,8.48694,0,360,5,,,,,,2026-03-30 01:18:51.130211886 +0000 UTC
211718270,VERDI,,51.84437,5.81824,0,360,5,,,,,,2026-03-30 01:18:51.186592765 +0000 UTC
211732570,MONIKA DEYMANN,,51.35159,6.65521,9.9,328.8,0,,,,,,2026-03-30 01:18:45.21951607 +0000 UTC
211734880,,,52.52224,13.34687,0,360,1,,,,,,2026-03-30 01:18:45.139820955 +0000 UTC
211744060,HHLA IV,,53.52761,9.95421,0,360,5,,,,,,2026-03-30 01:18:43.321601077 +0000 UTC
211758850,EMSTER,0,,,,,,69,,"{""Day"":0,""Hour"":0,""Minute"":0,""Month"":0}",5,13,
211765150,SPREE,0,,,,,,80,BERLIN,"{""Day"":0,""Hour"":24,""Minute"":60,""Month"":0}",45,17,
211765380,HEITERKEIT,0,,,,,,69,,"{""Day"":0,""Hour"":0,""Minute"":0,""Month"":0}",10,20,
211767680,GERHARD,0,,,,,,20,__,"{""Day"":9,""Hour"":11,""Minute"":0,""Month"":12}",0,0,
211772070,PUNKE,,53.06834,8.82324,0,360,0,,,,,,2026-03-30 01:18:46.722929725 +0000 UTC
211780960,SANSSOUCI,,52.53509,13.2143,0,360,5,,,,,,2026-03-30 01:18:51.617090088 +0000 UTC
211783300,HANSESLOP 5,,53.51861,9.96645,0,360,0,,,,,,2026-03-30 01:18:49.458427702 +0000 UTC
211783710,VB RASANT,9763241,,,,,,52,HAMBURG,"{""Day"":14,""Hour"":17,""Minute"":30,""Month"":7}",12,12,
211784720,PILOT DITHMARSCHEN,,53.88979,9.14529,0,188.6,0,,,,,,2026-03-30 01:18:47.090125302 +0000 UTC
211786420,LUISE,,52.43006,13.121,0,360,0,,,,,,2026-03-30 01:18:47.784697586 +0000 UTC
211787250,,,52.40696,4.84959,0,207.3,5,,,,,,2026-03-30 01:18:43.643139447 +0000 UTC
211807900,STEINBUTT,0,,,,,,33,ROSTOCK,"{""Day"":0,""Hour"":24,""Minute"":60,""Month"":0}",9,7,
211818710,EILTANK 50,0,,,,,,90,GENT,"{""Day"":18,""Hour"":0,""Minute"":0,""Month"":9}",86,0,
211819050,,,49.36403,8.49727,5.1,203.4,0,,,,,,2026-03-30 01:18:44.673687537 +0000 UTC
211821950,GAS 94,,51.80915,5.20963,7,87.4,0,,,,,,2026-03-30 01:18:40.768460184 +0000 UTC
211822470,,,50.987,6.97267,6.5,130.4,0,,,,,,2026-03-30 01:18:47.949548735 +0000 UTC
211829430,KAP HORN,,53.07848,8.78264,0,360,0,,,,,,2026-03-30 01:18:48.513469384 +0000 UTC
211833390,NILS HOLGERSSON,,55.3643,13.1617,0,63.2,5,,,,,,2026-03-30 01:18:46.277630481 +0000 UTC
211848160,KATRIN REICH,,51.33912,4.30348,0,87.1,0,,,,,,2026-03-30 01:18:44.928541496 +0000 UTC
211865680,WIK,,54.31377,10.13379,0,11.2,5,,,,,,2026-03-30 01:18:43.27624054 +0000 UTC
211872640,SHANNA,,51.01049,3.74311,0,0,0,,,,,,2026-03-30 01:18:50.89094956 +0000 UTC
211878940,LIUTAS,,50.09436,8.64313,0,0,5,,,,,,2026-03-30 01:18:42.380957465 +0000 UTC
211883560,BLUE RHAPSODY,,51.97906,5.90175,0,360,5,,,,,,2026-03-30 01:18:42.59944442 +0000 UTC
211883810,TINTORETTO,,51.88982,4.31618,0,360,5,,,,,,2026-03-30 01:18:50.910520198 +0000 UTC
211891460,WAVELAB,4814550,,,,,,90,TEST VESSEL OPS,"{""Day"":0,""Hour"":24,""Minute"":60,""Month"":0}",6,15,
211892160,ULLI,0,,,,,,90,,"{""Day"":0,""Hour"":24,""Minute"":60,""Month"":0}",84,18,
212385000,,,54.53859,12.1986,10.6,199.1,0,,,,,,2026-03-30 01:18:51.028159398 +0000 UTC
212621000,MAGNOR,,56.02279,-3.44873,0,0.2,3,,,,,,2026-03-30 01:18:43.715274714 +0000 UTC
212810000,AASFJELL,,58.95892,4.00015,8.7,178.2,0,,,,,,2026-03-30 01:18:50.494310746 +0000 UTC
212874000,LEFKAS,9417531,,,,,,80,UK DOWN VIEW ANCH,"{""Day"":29,""Hour"":10,""Minute"":30,""Month"":3}",86,16,
215000125,SAN PIETRO,8530453,,,,,,30,,"{""Day"":0,""Hour"":0,""Minute"":0,""Month"":0}",17,5,
215000744,,,39.56455,2.62918,0,360,5,,,,,,2026-03-30 01:18:48.231403237 +0000 UTC
215240000,,,38.56733,-128.51057,16.2,122.5,0,,,,,,2026-03-30 01:18:49.278271769 +0000 UTC
215353000,FATSA,,37.93926,23.66936,0,208.3,5,,,,,,2026-03-30 01:18:51.137888264 +0000 UTC
215382000,ZEUGMAN,,59.72477,4.82295,7.1,185.8,0,,,,,,2026-03-30 01:18:41.247650519 +0000 UTC
215436000,INEOS INTREPID,,59.09754,9.59725,0,14.9,5,,,,,,2026-03-30 01:18:47.345280109 +0000 UTC
215657000,CMA CGM THALASSA,9356294,,,,,,79,NLRTM,"{""Day"":30,""Hour"":1,""Minute"":0,""Month"":3}",260,87,
215827000,DILARA,9503641,,,,,,37,FLISVOS,"{""Day"":16,""Hour"":16,""Minute"":0,""Month"":3}",21,32,
218001440,JD EAGLE,,53.61952,8.12719,0,334.4,0,,,,,,2026-03-30 01:18:44.497041303 +0000 UTC
218032770,NICOLE,,48.06664,17.16469,9.6,150.3,0,,,,,,2026-03-30 01:18:51.139726078 +0000 UTC
218040470,SENATOR,0,,,,,,60,BREMEN,"{""Day"":6,""Hour"":14,""Minute"":0,""Month"":1}",13,14,
218051850,KAETHE WESSELS,,53.34147,7.18693,0,188.8,0,,,,,,2026-03-30 01:18:41.043526741 +0000 UTC
